time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	time.decay.10	
8.902460228980703505e+01 1.160201164389125950e+02 9.625367766745628728e+01 1.016419614413645718e+02 8.794448488897694460e+01 1.252891956824348227e+02 9.796068904091663399e+01 9.741747733047510849e+01 1.087924638092411840e+02 1.001949467081490468e+02
9.268299621845105207e+01 9.083425307173641272e+01 8.366988012098508420e+01 9.755133803851970242e+01 1.204370731010783828e+02 1.316715944692555240e+02 9.577359296865350302e+01 1.085509885021427863e+02 8.824115421761507605e+01 1.085530359396286713e+02
9.930118983500491936e+01 9.371018447113750938e+01 8.571710554793715175e+01 1.006896411866893573e+02 9.673895067958984839e+01 1.337600693633061724e+02 1.063412754624302607e+02 1.049851318123909039e+02 9.443430145199153003e+01 9.855726892927745553e+01
1.080902173363893581e+02 1.038370691563839614e+02 1.112410938996328866e+02 1.093223355128383076e+02 8.720431516861329158e+01 1.238329029015526856e+02 1.072419587184378145e+02 9.512425769190967628e+01 1.022232733372513991e+02 9.764233047802184728e+01
8.600403929005078396e+01 1.003175968851067381e+02 9.323878909194944242e+01 9.550498835233085515e+01 1.046462262970710526e+02 1.157205789313862425e+02 1.054120063211188381e+02 1.098621800080999265e+02 9.741075925123364243e+01 9.581942664597548287e+01
1.152121450536456138e+02 1.006917531335798515e+02 1.080501696667729732e+02 1.010943871625630521e+02 9.879429241481298618e+01 1.145994698197370667e+02 9.129954492321644466e+01 9.326031125286586132e+01 8.790818582357306354e+01 1.141770257727353339e+02
1.107378533176898259e+02 9.251339166109320900e+01 9.792817414193427794e+01 1.061533598404463561e+02 1.009651748999002052e+02 8.812709996239638599e+01 1.072759816944357709e+02 1.009592881622570815e+02 9.997431601791338096e+01 1.137493259435032229e+02
1.076604272006229479e+02 9.417258702791770020e+01 1.118127027025745548e+02 1.007919038356519081e+02 8.890945318002931685e+01 8.902884770836584494e+01 9.009212975243762855e+01 1.032698110408906018e+02 1.053537760096032088e+02 1.107453302816522864e+02
8.957595278485489132e+01 1.185590431017045887e+02 8.235993274201277359e+01 8.322724253999545851e+01 1.084067395422456315e+02 8.885198527319910511e+01 1.017149609871312350e+02 1.021680112800340368e+02 1.099798426191598537e+02 1.008824734328723451e+02
9.594550493984571915e+01 9.309512365670785528e+01 9.598137629768562817e+01 1.284480081637100852e+02 8.709951595862384011e+01 9.583444723401660781e+01 9.507600245835297414e+01 9.590296141286202669e+01 1.037543444695834154e+02 1.193705906573182034e+02
8.424120494160855799e+01 9.017377015501558901e+01 1.054452131542919062e+02 8.766788351920138211e+01 7.963653817031254789e+01 1.197263528416623615e+02 9.531010417046437055e+01 1.049945902632732668e+02 1.014062415717330481e+02 9.744853333153925234e+01
9.620746317781838286e+01 9.545012329940355755e+01 9.015517611603034709e+01 8.956992633402987281e+01 1.092842162169467315e+02 1.037693946689435904e+02 8.866880178010299574e+01 1.047220083704655593e+02 1.132491936206058654e+02 1.016316206618618025e+02
9.990279634064337699e+01 9.659199953070842071e+01 8.736849179516431718e+01 9.427605429594564157e+01 8.601901141176189469e+01 8.693844152156489713e+01 1.129550380326767538e+02 1.027758915062289731e+02 9.776141529241236583e+01 9.806217666280545586e+01
9.309633997514089288e+01 9.814135575794253441e+01 9.648405678430445676e+01 1.045232159055724424e+02 1.040950279353273800e+02 1.269076414776906745e+02 9.579748504864923575e+01 1.025499008891849542e+02 1.002101733672227937e+02 1.080252078972286682e+02
9.621338589357198146e+01 9.591020024640167208e+01 1.040652255050161727e+02 1.041840462563751828e+02 9.969328551559925700e+01 1.198853349273464914e+02 1.025115728799643904e+02 9.371545817491464447e+01 1.022327985144562064e+02 1.115774304702522528e+02
9.205140513199431496e+01 1.027717008326757764e+02 9.683675381216136202e+01 1.054732891037859730e+02 9.857169365169562525e+01 9.600165936442584780e+01 1.154124885077092983e+02 8.732083971555695712e+01 1.100580168103443981e+02 9.149573077980997482e+01
9.163492212217158794e+01 8.803965029036321255e+01 9.897428211624225014e+01 1.046989212056566885e+02 8.498960294379499203e+01 9.183206992274689640e+01 1.120182476491326753e+02 8.956370779494366730e+01 9.611597621071501862e+01 8.979310780788337354e+01
1.042978358384246178e+02 8.762667747643249072e+01 9.692985446769819191e+01 1.189836552499541540e+02 1.055302617142097432e+02 9.481863332707308700e+01 1.003660124227479855e+02 9.036423106681615991e+01 9.120655880114894387e+01 8.112569540990872952e+01
9.269557728459007251e+01 9.585405638734837908e+01 1.050602693631743279e+02 1.024760751592674808e+02 1.158102922097432383e+02 9.588066606744749265e+01 9.041997679494588169e+01 8.780174336201157814e+01 1.019780686152547702e+02 8.578905988770551971e+01
9.533796352995115342e+01 9.434617705351183758e+01 1.030202133196621190e+02 1.027103980112804607e+02 8.569457714983957430e+01 1.004602950702189759e+02 9.238505758513866795e+01 1.076244432190503062e+02 1.169985278563432303e+02 1.099814307926283021e+02
1.008273765777543503e+02 9.446594050424364752e+01 1.107597189850200579e+02 9.545604109936832060e+01 9.818509827213895846e+01 1.127354875505129002e+02 1.037702342695555728e+02 1.014222561913454115e+02 1.055192954877610561e+02 8.487837479591590295e+01
1.144551169113694868e+02 1.011399698429474512e+02 9.311199114548661271e+01 9.619131426731203760e+01 1.093682196374340378e+02 1.176077576051050784e+02 9.206434447406914501e+01 1.081221113509342899e+02 1.005448613093176817e+02 8.240140103946588113e+01
9.495642708194625925e+01 1.061136130834783842e+02 1.053881286551607275e+02 1.158166779623334435e+02 1.053477468835217792e+02 7.413490232038415684e+01 9.568516332553804205e+01 1.111792364346895852e+02 1.073097102678525374e+02 9.502836528933892168e+01
9.894271091546866614e+01 1.035149440651602788e+02 9.663574883785643976e+01 1.027317993180130884e+02 1.018268950986334431e+02 1.090663996251391552e+02 8.816376868244891796e+01 9.976182601012448004e+01 8.696226027019197602e+01 1.119771807814918105e+02
1.069583260324303069e+02 9.071978354216307139e+01 1.016621580171415076e+02 1.035987090556746324e+02 9.508485329148224707e+01 1.017425452323078900e+02 7.165076220369340376e+01 9.016480857958188722e+01 1.035400597885660972e+02 1.073191260523531412e+02
8.441988985444926641e+01 9.932762440849846541e+01 9.903710339663327034e+01 1.059543654310801628e+02 1.058383280490463392e+02 1.062154199609824872e+02 1.277022996333916751e+02 8.192369545050321733e+01 9.399917506997812211e+01 1.042071538592815330e+02
1.012660694490627549e+02 9.373828043021524081e+01 1.009298316235471447e+02 9.488172223297725338e+01 1.048289568889064185e+02 1.034445405079499523e+02 9.653232331151183132e+01 8.890397707347574396e+01 1.013430381979883919e+02 9.133153656069747228e+01
9.533162841706034385e+01 9.837757477170872278e+01 9.335620386690516170e+01 8.718763988312620938e+01 9.825072717145253876e+01 1.017030124230019510e+02 9.636406877089500256e+01 9.960131231004221775e+01 1.223626563869468100e+02 9.696784085433193923e+01
1.039764595761090362e+02 9.763538142916279128e+01 1.165425593587467290e+02 7.411140646800024001e+01 1.055786349986519070e+02 9.522395237873334395e+01 9.753893657494870695e+01 9.879073773578011242e+01 1.148179039690077730e+02 9.123601919948154659e+01
9.444469658719742711e+01 9.364318112577664976e+01 1.244131946564932036e+02 7.881355721172887741e+01 1.023452445046517028e+02 9.313335174386061510e+01 9.982746650461240279e+01 1.190083888780422399e+02 1.139453644432691988e+02 8.756329891904860574e+01
9.926728730407410239e+01 8.425753189877904958e+01 1.206004058354265993e+02 9.026502615176625000e+01 9.989787195036240064e+01 1.246339731003864699e+02 1.005891370919684675e+02 9.404906076265261561e+01 1.124408295753526090e+02 1.176156940413504088e+02
1.000104587502264337e+02 8.524362839011885740e+01 1.152408083467578166e+02 9.649936008359701134e+01 9.922335678107475587e+01 1.014114750603130517e+02 8.979358212118731331e+01 1.102286199264462141e+02 1.020921196411299263e+02 9.998253678856345061e+01
8.347445063080542127e+01 9.602756258131722689e+01 8.267493298221066311e+01 8.485271910108338034e+01 1.034682327032019913e+02 9.278232242592528678e+01 9.948482057393756861e+01 8.596079284807771614e+01 1.062897977263589269e+02 9.671160657299336094e+01
8.847197336941482604e+01 8.872593329832660913e+01 9.196721368398407037e+01 9.707521896522899851e+01 1.260406143553836102e+02 1.158159023034008328e+02 9.988783130053803916e+01 9.110018977806626594e+01 8.986870944964201158e+01 1.058022995412076597e+02
8.660684589037150261e+01 1.173169865027809067e+02 1.133404320068220557e+02 1.018199009113752993e+02 8.914402685450549768e+01 1.287923267877715148e+02 1.031842388310332410e+02 1.102154254191899696e+02 1.052261547101748818e+02 9.578753534230432365e+01
1.051109638895144514e+02 9.562311076008336386e+01 1.101553880533017491e+02 1.084632656718657984e+02 1.014614465648907924e+02 9.093710233245921870e+01 1.106663478332987580e+02 9.546493843226856768e+01 1.027595427019639516e+02 1.026809504993951379e+02
1.179009506767675646e+02 9.795415808545519099e+01 9.296680616134463548e+01 1.081669749979357817e+02 9.393627778683497809e+01 9.655371914965260771e+01 1.157853711439942970e+02 9.474948406291308345e+01 9.233163123730466282e+01 9.945694472405602937e+01
1.132350361822836931e+02 9.537442339230648258e+01 1.137007957113172125e+02 1.037442775813009916e+02 9.952511479779113301e+01 8.951961160901514347e+01 9.993738381910800683e+01 9.262050835837723639e+01 8.174978621956466895e+01 1.001340832399027931e+02
9.663872900767120200e+01 1.034577605017859838e+02 1.089918930770260488e+02 9.720356650383685349e+01 9.618328614451053227e+01 8.950394572288340100e+01 9.963635412047671025e+01 9.204102332993574009e+01 8.330838666309192320e+01 9.256568736432414823e+01
1.024162729777629437e+02 1.036009182520545266e+02 1.108548338894495373e+02 9.426711881566131979e+01 1.025780020243450821e+02 1.045663736804622914e+02 1.059309291124044989e+02 9.967657605697017686e+01 8.995343284890748237e+01 1.069284509304310262e+02
1.208584895047468279e+02 1.058348034161179072e+02 1.074314107152599291e+02 1.119804436956386411e+02 1.037253401345268315e+02 9.110518863917558008e+01 9.108975596277306863e+01 9.812494347403037409e+01 1.027427970643796868e+02 1.100416729158247051e+02
1.102672047122441228e+02 1.165395019175971072e+02 1.155143998534293530e+02 8.814331236127898705e+01 1.072734970225880886e+02 9.313643547287962576e+01 9.406497995262803613e+01 8.741312242311335012e+01 9.262178567346711588e+01 9.972054872485320232e+01
1.140974250069357794e+02 1.069697908160172233e+02 8.637724791622554221e+01 8.488098720859184709e+01 1.014364016450237074e+02 1.052217522972118502e+02 9.547403840181084433e+01 8.484293224933956878e+01 1.060546361210715105e+02 9.802283473244810352e+01
1.081291614645978996e+02 1.077408925838937819e+02 1.159398835735577649e+02 1.045383434198564885e+02 1.098529477499828317e+02 9.165501945266647965e+01 1.135685585135365585e+02 8.787940987543073845e+01 9.266507423356311790e+01 1.132933593947900874e+02
1.085756748207464994e+02 9.603573003278107478e+01 9.852917179457132590e+01 9.897391001497913976e+01 1.088631968210868024e+02 1.060918084940686157e+02 9.334671014585947546e+01 1.074387576172752006e+02 8.329850111668828561e+01 8.960782493107979008e+01
9.910100439226275171e+01 9.780651146868233070e+01 1.050351482517259569e+02 1.002806009680654284e+02 1.006623962046491698e+02 9.423439442745058159e+01 7.091489165758270019e+01 8.778165540537926859e+01 8.269692150093905525e+01 1.092490463203981221e+02
9.556961837787062564e+01 1.134432135890111937e+02 8.324826960340097060e+01 9.138784816182062798e+01 1.016529637084353510e+02 1.035478147819072490e+02 1.139986498755240092e+02 1.128087723766588226e+02 1.154377985559384854e+02 1.056485146302163400e+02
9.318875380348211479e+01 1.055583319409559522e+02 9.927820614857924397e+01 9.129470785524001997e+01 9.419533905803967855e+01 1.118163010409151497e+02 1.169570695080522569e+02 6.845057086420210624e+01 1.084340071219959754e+02 1.048315789921501420e+02
9.438975665041904506e+01 9.890109259217805970e+01 1.126335667142111561e+02 9.819416286067868782e+01 9.316348634541145657e+01 1.173153989761654117e+02 1.199703460945800657e+02 8.943627625288716843e+01 8.946662885400809273e+01 9.805792828821137164e+01
8.694333448813095799e+01 9.706817445343716599e+01 1.068857357987926093e+02 1.104969419503001973e+02 8.462918478611035766e+01 9.871254885225933151e+01 9.135934103074797008e+01 9.154947032529737783e+01 9.138865294112778770e+01 8.909482589349383375e+01
1.149523967658900290e+02 1.004710098443873392e+02 9.979195552071381314e+01 1.094474529045154299e+02 9.470777452009269837e+01 1.133325626803572135e+02 9.219809861545579110e+01 9.692936370333364948e+01 8.505754096444228196e+01 1.084464888458293785e+02
8.473317545198368350e+01 1.001860364515997759e+02 9.189450180171121474e+01 1.030378777201441522e+02 1.067563759990074175e+02 1.153204987945488114e+02 9.258848167145242769e+01 9.567108654011721569e+01 9.012954262329913036e+01 8.154934875228562419e+01
8.107134803796213873e+01 1.078266163625269485e+02 9.200138361211669746e+01 1.137860825631581747e+02 1.064400045959763474e+02 1.128573145927971666e+02 9.881955168952505630e+01 1.130062947050959679e+02 8.237865601022568285e+01 8.804265279032037483e+01
8.814895580663565511e+01 8.811815364942047779e+01 9.698496017251403600e+01 1.106445048693746287e+02 1.065948518889285168e+02 1.140199580173305378e+02 9.609278104557249378e+01 1.038778122679797775e+02 1.099843953587486709e+02 9.937802706759904936e+01
1.008983398555418773e+02 1.021137421600348034e+02 1.088754407660707955e+02 1.018849989220428256e+02 1.064760484716829581e+02 9.453776001301440601e+01 1.118859524872744657e+02 9.589912392757555892e+01 1.097148739497756935e+02 9.481662611229732818e+01
8.390342790190915423e+01 8.219192797559099972e+01 9.390031039494598986e+01 1.106522317257994388e+02 9.817247854013795916e+01 9.215866329255777600e+01 1.087864773497116033e+02 1.010480886661337223e+02 1.009305325222303935e+02 9.235744890092954051e+01
8.323375084910908583e+01 9.322352144398934115e+01 9.901998521732825509e+01 1.098666075911040565e+02 9.677752640045714827e+01 9.140062362219846648e+01 9.151625661671403122e+01 1.101872393151971750e+02 1.019479067049182817e+02 8.769090741440577119e+01
9.974370051405463755e+01 9.119382526428199753e+01 1.021758034616244970e+02 9.372231514774205152e+01 1.081363713528000119e+02 1.025517530291487560e+02 9.184432015654360271e+01 8.604643045011840741e+01 1.015419800136196926e+02 1.020706296693942932e+02
8.968056745466823543e+01 1.024286211306040713e+02 9.407297549627973865e+01 1.041103285714672211e+02 8.609997823635669079e+01 1.041636545653811652e+02 8.828350507741562581e+01 1.122765556226417658e+02 8.342302355686753401e+01 1.058982205868696553e+02
8.945663929877075304e+01 9.797266189568058792e+01 9.378647080489221821e+01 9.904086896804930973e+01 9.198736631354489646e+01 9.035417346648330295e+01 1.070194868069274463e+02 9.014126279919855733e+01 8.367442679166640573e+01 9.167609222327560303e+01
8.464240412162840244e+01 8.237368009062915064e+01 1.059883161764952035e+02 9.864857788590552445e+01 9.790739816927600714e+01 9.754744887334756243e+01 9.172948814803476125e+01 1.063335072188713326e+02 9.403456971110777829e+01 1.004793184365443039e+02
8.984265070953583177e+01 8.999788344728438005e+01 9.587137804799868945e+01 1.286153392133218176e+02 1.102624598107167060e+02 1.225049077854435211e+02 9.023114290987990671e+01 8.015594470243246406e+01 9.191357731149425092e+01 1.114460837519503116e+02
1.052160966713201589e+02 9.136876559734575665e+01 8.768283937601768230e+01 1.103737324831021169e+02 9.179849480746170798e+01 8.633302696927565023e+01 1.158303620652720838e+02 8.733409156115193639e+01 8.820899447177259844e+01 8.919702646523360556e+01
9.432752838643824589e+01 9.089061481876471760e+01 1.055634927943255121e+02 1.035303385950866470e+02 1.019896851328549303e+02 8.239926950052857535e+01 8.692286660605267912e+01 1.110313705126088735e+02 9.977143042778482140e+01 1.114284115210404025e+02
