time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	time.decay.10	time.decay.11	time.decay.12	
1.003780104602821694e+02 1.071455116918138231e+02 1.029962749060041745e+02 7.702836297480777716e+01 9.399412744791327157e+01 9.711255116073587601e+01 1.059186710386218806e+02 9.312597112903048924e+01 9.462597039553993739e+01 9.293507841443161510e+01 1.034992068588134231e+02 9.356883626824081546e+01
1.095695526429686311e+02 1.060650724697668466e+02 9.454672317060106934e+01 1.258656880043090212e+02 9.544877101457494462e+01 1.023818161779193758e+02 1.121314637357795192e+02 9.636974783201281980e+01 9.964359830557435771e+01 8.698930144559429323e+01 1.095504490563067748e+02 8.555174574196314552e+01
1.135425975370952187e+02 1.039977320291751965e+02 9.913442876098194745e+01 1.094366165460107396e+02 8.486974683115033713e+01 9.652673550938327196e+01 1.008282393312090335e+02 9.732654693421001468e+01 1.026059544041794993e+02 8.603477140125687583e+01 1.130193837477612249e+02 9.137655016752501069e+01
9.194500712700721579e+01 9.920402882522452614e+01 1.117851061088139915e+02 1.086877404222336452e+02 9.130257483699594445e+01 9.578357338572365620e+01 1.041476233748046383e+02 1.020901752819441271e+02 9.847933956806068068e+01 9.824073459700903754e+01 8.582135040093375267e+01 1.132901449313101807e+02
8.475621354657552331e+01 1.018560860263341397e+02 8.426710409135858981e+01 9.972048883778658990e+01 1.086552401801604759e+02 9.832742666940674781e+01 1.021052711845073588e+02 1.043010240412453697e+02 9.105354729090356614e+01 1.021067663285814859e+02 8.655508621506164957e+01 1.048471492845859245e+02
1.105107301234534560e+02 9.642227218173972858e+01 1.137142652926994089e+02 9.501509535094498915e+01 1.024322814894566420e+02 1.071387017518303253e+02 1.136666304087317485e+02 8.380357360326797789e+01 1.007766790328892341e+02 8.260655601779703261e+01 8.619467669514702379e+01 9.581192801683130256e+01
9.072340319751251059e+01 1.037426509300108819e+02 1.053630349451049852e+02 1.099817678033989523e+02 1.012193768667163596e+02 1.062365425270848078e+02 1.041015471659554663e+02 1.155625651253023705e+02 1.054046391179377764e+02 9.653971147982949219e+01 1.096655455874396807e+02 8.872244970887156512e+01
9.292237971305731037e+01 9.896761963100009041e+01 1.070520482497139056e+02 9.581577981159502144e+01 1.032974612037970132e+02 1.046674430338891568e+02 1.093567515118553359e+02 1.136176058727103850e+02 1.188436388890372655e+02 8.676285838792060190e+01 9.467977308176932638e+01 1.016467443238118733e+02
1.004464067528436289e+02 9.983104512741975611e+01 1.000136226507361243e+02 1.099089221046202454e+02 1.057521647886840270e+02 1.005293026599117354e+02 9.924847889075840612e+01 1.030993044550676814e+02 1.024900732728924595e+02 1.063553275898804458e+02 1.006023575482848003e+02 9.237027384873931624e+01
9.699227982058209818e+01 1.036771905830883327e+02 9.787713034170312199e+01 8.362405717537524197e+01 8.981301157896049858e+01 1.020589430468132974e+02 9.271765431785370026e+01 8.954187969121902313e+01 1.018753462942805470e+02 1.077810620204020324e+02 9.361131818087231693e+01 9.142337908361578513e+01
1.007152197550196036e+02 1.091715007116467291e+02 9.385642280987673303e+01 9.773767451553948149e+01 8.652175113060228284e+01 1.052851941986626088e+02 1.048662643294545376e+02 1.163004427259734115e+02 1.034966214874699659e+02 9.800724974104957710e+01 1.077303669178365055e+02 9.352736070352784736e+01
9.993947928605751940e+01 1.073012254895706405e+02 1.057219973112115667e+02 1.014450643709607220e+02 9.339417630137322135e+01 1.092224242951312760e+02 9.240965241150423992e+01 1.188786488990977261e+02 9.941024100954849985e+01 9.365351266833039290e+01 1.134079562431201680e+02 9.993366779653607068e+01
1.067114889074339317e+02 1.019593633445813765e+02 1.141008242237398633e+02 9.761283627069960289e+01 1.007848799377654530e+02 8.744647529150381615e+01 1.058561868450342303e+02 1.147207580232766304e+02 1.063225382265420222e+02 1.027791473111608695e+02 8.612505799581131782e+01 9.712313456466866057e+01
1.105136658378043961e+02 1.124768917628115332e+02 8.342106676625596151e+01 9.496752197150446761e+01 1.004468841882180641e+02 8.920043806990346980e+01 1.136683980164636694e+02 1.064361347371661708e+02 9.425149420133269018e+01 9.677909463169623905e+01 9.672681342129132531e+01 1.170020732844216411e+02
1.174055362920363450e+02 1.038619205641438157e+02 8.663237681198390305e+01 1.073708819013364177e+02 1.170688017422273788e+02 9.544284395031066026e+01 9.647273897077317883e+01 1.168262116734278635e+02 9.827409541180999497e+01 9.506757890890854412e+01 7.784260343259811066e+01 1.134604493859476690e+02
1.204416872531270712e+02 9.692745455452637771e+01 9.589740082100860263e+01 1.157458394786521580e+02 1.153146268793197180e+02 9.814880215497683480e+01 1.138599398807721599e+02 1.105492371398716358e+02 1.020908219177013763e+02 1.014063907244251084e+02 1.314612044098835213e+02 1.100555300021941321e+02
1.141894366705304549e+02 9.728084674948689781e+01 9.451171233694503826e+01 1.044126829661101397e+02 8.146901676241076018e+01 1.030155871396954979e+02 8.535170902284224326e+01 9.165228965918123549e+01 9.963377686274128564e+01 1.011296786411951274e+02 1.195211880206464059e+02 1.067633991183346041e+02
9.106222915318434730e+01 1.024328922105275979e+02 1.129389419909236096e+02 8.557931855647734665e+01 9.252580324968162984e+01 9.493318871575986861e+01 1.021660867840722915e+02 1.258948457442936473e+02 1.005382098741441297e+02 1.007390722972292849e+02 8.488380374424605179e+01 9.821184473136145243e+01
9.730002116723575512e+01 1.052420988508447124e+02 1.058289067261478635e+02 1.056147987511520512e+02 9.919178678227633839e+01 1.041877233612487714e+02 9.841378747495312496e+01 1.074894335902951354e+02 1.023489989375775764e+02 9.771364251868985207e+01 1.022780398555695740e+02 1.012904405358974742e+02
9.917327957959368234e+01 1.182730042203789367e+02 9.679141915825135811e+01 1.082493915336390842e+02 1.115532265331037252e+02 1.004172654942931899e+02 9.992085361830311285e+01 1.059795285428351974e+02 9.245800032124694212e+01 1.148867892062217919e+02 9.641660194105530479e+01 1.049031506245312073e+02
1.000055065488609074e+02 1.274297183046991648e+02 8.598062742929126046e+01 9.405175129520927158e+01 1.027567722602454268e+02 8.457368599262987630e+01 1.010042224380151481e+02 1.118709496078388952e+02 9.811222494123937565e+01 1.198965773546797351e+02 9.822234998116385896e+01 9.407873703374488628e+01
9.636835349315585120e+01 1.292455162416389669e+02 9.258153759034055952e+01 1.035137520325252041e+02 1.230085610342149209e+02 8.891367238549867125e+01 9.680378227091458143e+01 1.111863580339052362e+02 9.644381892213672813e+01 1.063190041126173924e+02 1.113691110618249809e+02 9.303476944440706120e+01
1.005673619606246803e+02 1.208854748212997379e+02 9.478520902941002646e+01 9.735494351600647178e+01 1.183633729016682139e+02 1.151807679099391635e+02 8.679532980523305241e+01 9.323328798771476045e+01 1.200441639350493972e+02 1.209003270836589081e+02 8.796049926577815370e+01 9.722025583380452929e+01
9.982350371999240224e+01 8.808383156564455874e+01 1.042509822553851251e+02 1.166451848019836177e+02 1.082055554770919059e+02 1.092379913734290540e+02 8.690583160088746695e+01 1.004236835154786860e+02 1.148769601634076309e+02 1.150546226509364658e+02 7.907584088335863726e+01 1.021774548429252860e+02
8.241233642468330345e+01 1.177374909064895689e+02 1.132464015589592066e+02 8.558736261371305432e+01 9.129743721661185418e+01 1.186838150849143290e+02 9.911796471618953319e+01 1.006061189809146867e+02 8.565041968802412953e+01 1.152518310024038470e+02 7.497291506630762115e+01 8.989118517886299742e+01
9.757171622784953513e+01 1.191174555109372193e+02 9.194302275423657989e+01 1.064487415058612072e+02 1.071407930825307915e+02 8.906790896671280677e+01 8.237195766718882339e+01 1.012836620780025214e+02 9.628687592983047239e+01 8.641783045751571990e+01 7.656489838759394218e+01 9.840921265513833305e+01
9.264030656787444684e+01 1.080671742230203449e+02 9.859056765918298026e+01 1.011874169624430095e+02 8.909586046462462150e+01 9.758935912777832300e+01 8.365665000571495113e+01 1.029310482514248974e+02 1.048452435236114297e+02 1.109090285730818977e+02 1.154235295785233575e+02 9.992862446546453725e+01
9.586999639028138631e+01 1.099015353318000479e+02 1.032482751418999385e+02 1.103940470968160810e+02 1.029386843183744276e+02 1.168810239946394063e+02 8.559176836490674134e+01 9.496531364400237862e+01 1.136403340457095794e+02 1.039272003501498602e+02 1.150878933095281553e+02 9.736386101281314609e+01
9.717271049235523606e+01 9.035759502703301393e+01 1.004018314531760012e+02 9.236923650915387896e+01 9.783390369523317531e+01 9.104758206665249531e+01 1.122322266607920653e+02 9.832905498594830362e+01 1.256300424166776963e+02 1.037080310921720923e+02 1.022716567610506360e+02 1.110068763129116007e+02
1.018395363755888923e+02 1.036432490143939447e+02 1.262355239730210599e+02 1.058941841861387445e+02 8.416119621967195030e+01 9.423345396790999473e+01 1.265752626022751883e+02 1.106958944806167153e+02 1.161655284822309113e+02 1.156679320923865077e+02 1.036539106456388453e+02 9.478761259020475904e+01
1.060160523306582263e+02 9.629563633401465950e+01 1.033800325527601558e+02 1.056179319457192776e+02 8.825237624317412610e+01 1.115013658738262734e+02 9.339166322027654132e+01 1.142065423015687173e+02 1.172311905757288315e+02 1.219958991659751462e+02 9.480416490307823096e+01 1.079792120251143785e+02
8.119577492028980714e+01 1.004522028462845924e+02 9.876999408754234366e+01 1.062953625394539472e+02 9.660200632213141603e+01 1.042330799794154359e+02 8.958863649873885038e+01 9.830225047405068040e+01 9.944912118548592161e+01 1.254270975546922671e+02 9.368670757681339012e+01 9.785918908440686437e+01
7.299759791833847089e+01 1.009092746462304433e+02 1.007538683374017552e+02 9.011332446101343407e+01 1.080011521428773307e+02 9.100291861088963685e+01 9.720697428014418051e+01 1.070905757222586203e+02 1.066146791697783414e+02 1.187633832824860036e+02 9.755344862733331013e+01 1.035902878474308864e+02
8.825450160091915563e+01 1.014517681490485188e+02 1.056876693178371909e+02 9.831008093305841555e+01 9.211918358054175826e+01 9.342721468834835719e+01 1.012899019466225354e+02 1.004332211632093674e+02 9.996771247418462281e+01 1.213181386707157969e+02 9.558274944948757934e+01 9.535271664053000507e+01
1.004103185678374075e+02 1.096960813267536423e+02 1.150875419670055635e+02 1.064221371975052222e+02 1.018175923337069264e+02 9.064714199485906931e+01 1.105543160661397621e+02 1.009172366534712637e+02 1.062049177056620977e+02 9.715154596208395787e+01 1.078436208330272166e+02 8.987030619180438862e+01
1.134177771899298932e+02 8.663252493773616436e+01 1.149826841805780333e+02 1.015870332412371937e+02 9.386172783738749104e+01 1.164038883354442930e+02 1.130710836556889518e+02 9.675273013064101235e+01 1.134139409173418755e+02 9.712022875993909565e+01 9.922445292225795299e+01 9.678285186212265501e+01
9.530944223618341482e+01 1.036194936128583493e+02 1.121501118336585989e+02 1.002592301335396741e+02 9.977679002402180686e+01 1.289611000588917307e+02 8.560670670134035731e+01 1.021134357006527864e+02 1.044657617124067031e+02 1.028560491101723926e+02 8.150773912748452688e+01 8.391224061937064960e+01
9.577087428960464877e+01 1.050028177057942997e+02 8.885951159514718256e+01 1.179258777493003123e+02 9.687071462757023710e+01 1.100376906077335661e+02 1.195704498352374969e+02 1.007548115512097837e+02 1.012494539978871302e+02 9.737096065485101803e+01 8.249262062262626216e+01 8.788780130236681032e+01
1.015648954265770669e+02 1.070433004313080687e+02 8.285408401388949073e+01 1.156735216154493884e+02 1.099329173502570427e+02 1.038594852441958807e+02 9.102463221592010711e+01 1.003177403545944486e+02 1.011315173303213300e+02 9.834279537071284949e+01 1.091151844600206857e+02 1.100766649446172210e+02
8.922959922048950432e+01 1.054542344192848873e+02 8.355358702423927753e+01 8.164918536189075837e+01 1.168468076590708620e+02 1.001917748562672017e+02 9.137040282915633327e+01 9.112981858101618116e+01 9.848068896277193573e+01 1.015043942837503010e+02 1.006536881575422342e+02 1.086289954191829423e+02
9.034865177581021101e+01 1.214463963908811337e+02 1.002729616310818415e+02 9.034371014023194846e+01 1.132641958180325901e+02 1.008288514056051923e+02 1.031909401049017276e+02 9.968696985014321399e+01 9.762588925056763856e+01 1.115536023896493418e+02 9.816718307559823131e+01 9.650678419883956849e+01
8.571160491260610570e+01 7.900914521025644888e+01 1.077854677395132228e+02 1.079954311985959805e+02 1.173163944312455982e+02 9.173425534830575145e+01 1.053099013091369613e+02 1.052818206714156446e+02 1.159123484873007328e+02 9.683157431649891578e+01 9.345746555600673844e+01 1.149383292823998204e+02
9.343811966787073686e+01 7.748278006941728790e+01 9.312364420923833563e+01 1.120167882513971733e+02 8.543938151619914834e+01 9.774914645645252165e+01 1.185800634351914482e+02 1.054042279415601087e+02 8.509518180254600850e+01 1.075469072014407175e+02 9.278737381021694830e+01 8.923259302573711693e+01
1.012512500988751327e+02 1.204462318556062428e+02 1.181946718986931728e+02 9.795586331255310597e+01 9.151551149333164403e+01 9.460103134740614905e+01 1.174025539245717766e+02 1.059198119300847338e+02 9.152339972964338699e+01 9.365390156966321911e+01 1.074762228578201473e+02 1.210546361337780183e+02
1.037595455206896844e+02 1.109579093415388229e+02 1.081841028073753677e+02 9.933975286367102342e+01 9.455864494271010301e+01 1.086098849765122054e+02 1.413795271302569745e+02 1.045324015596774814e+02 1.076776089594948047e+02 9.171773631165814322e+01 9.439217339177488952e+01 9.332075400609951998e+01
1.081665646352441428e+02 1.132917753913735197e+02 1.093228538040444988e+02 1.029603121472485441e+02 9.514482361025169155e+01 1.063893375627549460e+02 1.402741623970206035e+02 9.550060196403786961e+01 1.107674144536809990e+02 1.036067877018493988e+02 9.828305087106497240e+01 9.619447811226348222e+01
9.518120764214687313e+01 1.102003145631276766e+02 9.786841391453764061e+01 9.867900377351175223e+01 8.882086012930238894e+01 8.995367824632745624e+01 1.273008218951206487e+02 9.396646107194133890e+01 1.066032589832007886e+02 1.043502080145360509e+02 1.050038337676775768e+02 1.050396051578301524e+02
1.073807167339707291e+02 9.693543693124701122e+01 1.199171542738540808e+02 9.839432222959771934e+01 9.572136361918163061e+01 1.038643709155358295e+02 1.280256424529905814e+02 1.140333440423259503e+02 9.858896141098819044e+01 9.472076910131899297e+01 8.869425119250624334e+01 1.021295190977813263e+02
9.559124018405512402e+01 8.181274612285909598e+01 1.290642357166895238e+02 1.079325687250212411e+02 9.370385896108787449e+01 1.027489838247292226e+02 1.257110016834931514e+02 1.133607706806788826e+02 9.503663005377119077e+01 9.513341335680020450e+01 8.573685693246684991e+01 9.949644148037231162e+01
1.162829680950532918e+02 7.982326094236059078e+01 1.297263645690542546e+02 1.052033421742884798e+02 9.222027551582095839e+01 1.141091874726655249e+02 1.249156221503873496e+02 9.084016448690063328e+01 1.042869870920952451e+02 1.144494559194824603e+02 9.860043287669667222e+01 9.438822791341917195e+01
1.169322374561022713e+02 1.009411443434202766e+02 1.318328094925491314e+02 1.147138026089882175e+02 8.610264332734391246e+01 1.085013811081346944e+02 9.310652303001376140e+01 9.438502693014820011e+01 1.122025040385830579e+02 1.056582053159457359e+02 9.695639308445495885e+01 1.266371477066724651e+02
1.087183564425182283e+02 1.085788077266498277e+02 8.090713483578511500e+01 8.503749455838493532e+01 1.078585769356597410e+02 1.149068546487533951e+02 1.064510137356748061e+02 8.576460536910870758e+01 1.109641292884737425e+02 9.382501747173610340e+01 8.730528545229935844e+01 8.787676219809540612e+01
9.710636838478525590e+01 9.535798425533880618e+01 8.250961963825767498e+01 1.109622875731177203e+02 1.105930945948139765e+02 1.116628204931144239e+02 1.147715997547755364e+02 9.340394467260084355e+01 1.136535769587047895e+02 1.102607529692019597e+02 7.580488668752656167e+01 1.153301376797706723e+02
9.762522870480090376e+01 9.228573207564616609e+01 8.267459185577247638e+01 1.084041929952429086e+02 9.475361067997970110e+01 1.191673891244571450e+02 9.547871449151904244e+01 9.559145876468852521e+01 1.034823665357904616e+02 1.076210966366919592e+02 8.047908067629981588e+01 8.559145354012220253e+01
